id,run_id,alias_id,parent_alias_id,alias,alias_type,url,last_updated_date
18122,41,1000384,1000384,Grocery Store Prices Rose for the First Time in 3 Years in 2018,Main,,1/25/2024 9:09:31 AM
18123,41,1003840,1001880,https://www.ers.usda.gov/publications/pub-details/?pubid=37364,Alias,,1/25/2024 9:09:31 AM
18124,41,1003841,1001881,https://www.ers.usda.gov/publications/pub-details/?pubid=40502,Alias,,1/25/2024 9:09:31 AM
18125,41,1003842,1001882,https://www.ers.usda.gov/publications/pub-details/?pubid=40793,Alias,,1/25/2024 9:09:31 AM
18126,41,1003843,1001883,https://www.ers.usda.gov/publications/pub-details/?pubid=47197,Alias,,1/25/2024 9:09:31 AM
18127,41,1003844,1001884,https://www.ers.usda.gov/publications/pub-details/?pubid=40791,Alias,,1/25/2024 9:09:31 AM
18128,41,1003845,1001885,https://www.ers.usda.gov/publications/pub-details/?pubid=40778,Alias,,1/25/2024 9:09:31 AM
18129,41,1003846,1001886,https://www.ers.usda.gov/publications/pub-details/?pubid=79683,Alias,,1/25/2024 9:09:31 AM
18130,41,1003847,1001887,https://www.ers.usda.gov/publications/pub-details/?pubid=47182,Alias,,1/25/2024 9:09:31 AM
18131,41,1003848,1001888,https://www.ers.usda.gov/publications/pub-details/?pubid=39606,Alias,,1/25/2024 9:09:31 AM
18132,41,1003849,1001889,https://www.ers.usda.gov/publications/pub-details/?pubid=42121,Alias,,1/25/2024 9:09:31 AM
18133,41,1000385,1000385,Higher Vehicle Exclusions and Asset Limits in SNAP May Encourage Asset Accumulation Among Low-Income Households,Main,,1/25/2024 9:09:31 AM
18134,41,1003850,1001890,https://www.ers.usda.gov/publications/pub-details/?pubid=40731,Alias,,1/25/2024 9:09:31 AM
18135,41,1003851,1001891,https://www.ers.usda.gov/publications/pub-details/?pubid=42131,Alias,,1/25/2024 9:09:31 AM
18136,41,1003852,1001892,https://www.ers.usda.gov/publications/pub-details/?pubid=40769,Alias,,1/25/2024 9:09:31 AM
18137,41,1003853,1001893,https://www.ers.usda.gov/publications/pub-details/?pubid=42134,Alias,,1/25/2024 9:09:31 AM
18138,41,1003854,1001894,https://www.ers.usda.gov/publications/pub-details/?pubid=79918,Alias,,1/25/2024 9:09:31 AM
18139,41,1003855,1001895,https://www.ers.usda.gov/publications/pub-details/?pubid=42124,Alias,,1/25/2024 9:09:31 AM
18140,41,1003856,1001896,https://www.ers.usda.gov/publications/pub-details/?pubid=47179,Alias,,1/25/2024 9:09:31 AM
18141,41,1003857,1001897,https://www.ers.usda.gov/publications/pub-details/?pubid=42082,Alias,,1/25/2024 9:09:31 AM
18142,41,1003858,1001898,https://www.ers.usda.gov/publications/pub-details/?pubid=40755,Alias,,1/25/2024 9:09:31 AM
18143,41,1003859,1001899,https://www.ers.usda.gov/publications/pub-details/?pubid=42115,Alias,,1/25/2024 9:09:31 AM
18144,41,1000386,1000386,No-till and Strip-till Are Widely Adopted but Often Used in Rotation With Other Tillage Practices,Main,,1/25/2024 9:09:31 AM
18145,41,1003860,1001900,https://www.ers.usda.gov/publications/pub-details/?pubid=40765,Alias,,1/25/2024 9:09:31 AM
18146,41,1003861,1001901,https://www.ers.usda.gov/publications/pub-details/?pubid=40744,Alias,,1/25/2024 9:09:31 AM
18147,41,1003862,1001902,https://www.ers.usda.gov/publications/pub-details/?pubid=79924,Alias,,1/25/2024 9:09:31 AM
18148,41,1003863,1001903,https://www.ers.usda.gov/publications/pub-details/?pubid=40708,Alias,,1/25/2024 9:09:31 AM
18149,41,1003864,1001904,https://www.ers.usda.gov/publications/pub-details/?pubid=40694,Alias,,1/25/2024 9:09:31 AM
18150,41,1003865,1001905,https://www.ers.usda.gov/publications/pub-details/?pubid=40706,Alias,,1/25/2024 9:09:31 AM
18151,41,1003866,1001906,https://www.ers.usda.gov/publications/pub-details/?pubid=42097,Alias,,1/25/2024 9:09:31 AM
18152,41,1003867,1001907,https://www.ers.usda.gov/publications/pub-details/?pubid=40728,Alias,,1/25/2024 9:09:31 AM
18153,41,1003868,1001908,https://www.ers.usda.gov/publications/pub-details/?pubid=40691,Alias,,1/25/2024 9:09:31 AM
18154,41,1003869,1001909,https://www.ers.usda.gov/publications/pub-details/?pubid=42074,Alias,,1/25/2024 9:09:31 AM
18155,41,1000387,1000387,The Release of China’s Rice Stocks Could Impact Global Feed Markets,Main,,1/25/2024 9:09:31 AM
18156,41,1003870,1001910,https://www.ers.usda.gov/publications/pub-details/?pubid=79921,Alias,,1/25/2024 9:09:31 AM
18157,41,1003871,1001911,https://www.ers.usda.gov/publications/pub-details/?pubid=40714,Alias,,1/25/2024 9:09:31 AM
18158,41,1003872,1001912,https://www.ers.usda.gov/publications/pub-details/?pubid=40696,Alias,,1/25/2024 9:09:31 AM
18159,41,1003873,1001913,https://www.ers.usda.gov/publications/pub-details/?pubid=40710,Alias,,1/25/2024 9:09:31 AM
18160,41,1003874,1001914,https://www.ers.usda.gov/publications/pub-details/?pubid=40677,Alias,,1/25/2024 9:09:31 AM
18161,41,1003875,1001915,https://www.ers.usda.gov/publications/pub-details/?pubid=42243,Alias,,1/25/2024 9:09:31 AM
18162,41,1003876,1001916,https://www.ers.usda.gov/publications/pub-details/?pubid=42821,Alias,,1/25/2024 9:09:31 AM
18163,41,1003877,1001917,https://www.ers.usda.gov/publications/pub-details/?pubid=47115,Alias,,1/25/2024 9:09:31 AM
18164,41,1003878,1001918,https://www.ers.usda.gov/publications/pub-details/?pubid=42246,Alias,,1/25/2024 9:09:31 AM
18165,41,1003879,1001919,https://www.ers.usda.gov/publications/pub-details/?pubid=47247,Alias,,1/25/2024 9:09:31 AM
18166,41,1000388,1000388,Unpacking the Growth in Per Capita Availability of Fresh Market Tomatoes,Main,,1/25/2024 9:09:31 AM
18167,41,1003880,1001920,https://www.ers.usda.gov/publications/pub-details/?pubid=41010,Alias,,1/25/2024 9:09:31 AM
18168,41,1003881,1001921,https://www.ers.usda.gov/publications/pub-details/?pubid=47260,Alias,,1/25/2024 9:09:31 AM
18169,41,1003882,1001922,https://www.ers.usda.gov/publications/pub-details/?pubid=42211,Alias,,1/25/2024 9:09:31 AM
18170,41,1003883,1001923,https://www.ers.usda.gov/publications/pub-details/?pubid=41120,Alias,,1/25/2024 9:09:31 AM
18171,41,1003884,1001924,https://www.ers.usda.gov/publications/pub-details/?pubid=40971,Alias,,1/25/2024 9:09:31 AM
18172,41,1003885,1001925,https://www.ers.usda.gov/publications/pub-details/?pubid=40986,Alias,,1/25/2024 9:09:31 AM
18173,41,1003886,1001926,https://www.ers.usda.gov/publications/pub-details/?pubid=40945,Alias,,1/25/2024 9:09:31 AM
18174,41,1003887,1001927,https://www.ers.usda.gov/publications/pub-details/?pubid=40983,Alias,,1/25/2024 9:09:31 AM
18175,41,1003888,1001928,https://www.ers.usda.gov/publications/pub-details/?pubid=42625,Alias,,1/25/2024 9:09:31 AM
18176,41,1003889,1001929,https://www.ers.usda.gov/publications/pub-details/?pubid=47230,Alias,,1/25/2024 9:09:31 AM
18177,41,1000389,1000389,Mergers in Seeds and Agricultural Chemicals: What Happened?,Main,,1/25/2024 9:09:31 AM
18178,41,1003890,1001930,https://www.ers.usda.gov/publications/pub-details/?pubid=47228,Alias,,1/25/2024 9:09:31 AM
18179,41,1003891,1001931,https://www.ers.usda.gov/publications/pub-details/?pubid=42213,Alias,,1/25/2024 9:09:31 AM
18180,41,1003892,1001932,https://www.ers.usda.gov/publications/pub-details/?pubid=40932,Alias,,1/25/2024 9:09:31 AM
18181,41,1003893,1001933,https://www.ers.usda.gov/publications/pub-details/?pubid=47192,Alias,,1/25/2024 9:09:31 AM
18182,41,1003894,1001934,https://www.ers.usda.gov/publications/pub-details/?pubid=40508,Alias,,1/25/2024 9:09:31 AM
18183,41,1003895,1001935,https://www.ers.usda.gov/publications/pub-details/?pubid=47212,Alias,,1/25/2024 9:09:31 AM
18184,41,1003896,1001936,https://www.ers.usda.gov/publications/pub-details/?pubid=42621,Alias,,1/25/2024 9:09:31 AM
18185,41,1003897,1001937,https://www.ers.usda.gov/publications/pub-details/?pubid=40839,Alias,,1/25/2024 9:09:31 AM
18186,41,1003898,1001938,https://www.ers.usda.gov/publications/pub-details/?pubid=40827,Alias,,1/25/2024 9:09:31 AM
18187,41,1003899,1001939,https://www.ers.usda.gov/publications/pub-details/?pubid=47209,Alias,,1/25/2024 9:09:31 AM
18188,41,1000039,1000039,Organic Mushroom Industry Expands To Meet Rising Consumer Interest,Main,,1/25/2024 9:09:31 AM
18189,41,1000390,1000390,Rising Wages Point to a Tighter Farm Labor Market in the United States,Main,,1/25/2024 9:09:31 AM
18190,41,1003900,1001940,https://www.ers.usda.gov/publications/pub-details/?pubid=42145,Alias,,1/25/2024 9:09:31 AM
18191,41,1003901,1001941,https://www.ers.usda.gov/publications/pub-details/?pubid=40814,Alias,,1/25/2024 9:09:31 AM
18192,41,1003902,1001942,https://www.ers.usda.gov/publications/pub-details/?pubid=40817,Alias,,1/25/2024 9:09:31 AM
18193,41,1003903,1001943,https://www.ers.usda.gov/publications/pub-details/?pubid=40504,Alias,,1/25/2024 9:09:31 AM
18194,41,1003904,1001944,https://www.ers.usda.gov/publications/pub-details/?pubid=47195,Alias,,1/25/2024 9:09:31 AM
18195,41,1003905,1001945,https://www.ers.usda.gov/publications/pub-details/?pubid=37283,Alias,,1/25/2024 9:09:31 AM
18196,41,1003906,1001946,https://www.ers.usda.gov/publications/pub-details/?pubid=40546,Alias,,1/25/2024 9:09:31 AM
18197,41,1003907,1001947,https://www.ers.usda.gov/publications/pub-details/?pubid=42142,Alias,,1/25/2024 9:09:31 AM
18198,41,1003908,1001948,https://www.ers.usda.gov/publications/pub-details/?pubid=40812,Alias,,1/25/2024 9:09:31 AM
18199,41,1003909,1001949,https://www.ers.usda.gov/publications/pub-details/?pubid=79928,Alias,,1/25/2024 9:09:31 AM
18200,41,1000391,1000391,Rural Population Trends,Main,,1/25/2024 9:09:31 AM
18201,41,1003910,1001950,https://www.ers.usda.gov/publications/pub-details/?pubid=41904,Alias,,1/25/2024 9:09:31 AM
18202,41,1003911,1001951,https://www.ers.usda.gov/publications/pub-details/?pubid=102177,Alias,,1/25/2024 9:09:31 AM
18203,41,1003912,1001952,https://www.ers.usda.gov/publications/pub-details/?pubid=79681,Alias,,1/25/2024 9:09:31 AM
18204,41,1003913,1001953,https://www.ers.usda.gov/publications/pub-details/?pubid=47095,Alias,,1/25/2024 9:09:31 AM
18205,41,1003914,1001954,https://www.ers.usda.gov/publications/pub-details/?pubid=42049,Alias,,1/25/2024 9:09:31 AM
18206,41,1003915,1001955,https://www.ers.usda.gov/publications/pub-details/?pubid=40674,Alias,,1/25/2024 9:09:31 AM
18207,41,1003916,1001956,https://www.ers.usda.gov/publications/pub-details/?pubid=40672,Alias,,1/25/2024 9:09:31 AM
18208,41,1003917,1001957,https://www.ers.usda.gov/publications/pub-details/?pubid=40598,Alias,,1/25/2024 9:09:31 AM
18209,41,1003918,1001958,https://www.ers.usda.gov/publications/pub-details/?pubid=40617,Alias,,1/25/2024 9:09:31 AM
18210,41,1003919,1001959,https://www.ers.usda.gov/publications/pub-details/?pubid=40666,Alias,,1/25/2024 9:09:31 AM
18211,41,1000392,1000392,"Price Variability Across Food Product and Vendor Type in Food Benefit Redemptions Under the Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",Main,,1/25/2024 9:09:31 AM
18212,41,1003920,1001960,https://www.ers.usda.gov/publications/pub-details/?pubid=42058,Alias,,1/25/2024 9:09:31 AM
18213,41,1000393,1000393,"Child Poverty Heavily Concentrated in Rural Mississippi, Even More So Than Before the Great Recession",Main,,1/25/2024 9:09:31 AM
18214,41,1000394,1000394,Current Indicators of Farm Sector Financial Health,Main,,1/25/2024 9:09:31 AM
18215,41,1000395,1000395,"Driven by Almonds, Pollination Services Now Exceed Honey as a Source of Beekeeper Revenue",Main,,1/25/2024 9:09:31 AM
18216,41,1000396,1000396,"Farm Operators Owned $19.1 Billion in Oil and Gas Rights, Which Generated $3.8 Billion in Payments in 2014",Main,,1/25/2024 9:09:31 AM
18217,41,1000397,1000397,Five Decades of Price Swings for Food and Other Consumer Spending Categories,Main,,1/25/2024 9:09:31 AM
18218,41,1000398,1000398,Estimated Effects of the Tax Cuts and Jobs Act on Farms and Farm Households,Main,,1/25/2024 9:09:31 AM
18219,41,1000399,1000399,Consumers Balance Time and Money in Purchasing Convenience Foods,Main,,1/25/2024 9:09:31 AM
18220,41,1000004,1000004,Analysis of the Current Population Survey Food Security Supplement Split-Panel Test,Main,,1/25/2024 9:09:31 AM
18221,41,1000040,1000040,"Documentation for the USDA, Economic Research Service Annual U.S. Dairy Sector Econometric Model",Main,,1/25/2024 9:09:31 AM
18222,41,1000400,1000400,Higher Incomes and Greater Time Constraints Lead  to Purchasing More Convenience Foods,Main,,1/25/2024 9:09:31 AM
18223,41,1000401,1000401,Ownership of Oil and Gas Rights: Implications for U.S. Farm Income and Wealth,Main,,1/25/2024 9:09:31 AM
18224,41,1000402,1000402,County-Level Data Show Changes in the Number and Concentration of Food Stores,Main,,1/25/2024 9:09:31 AM
18225,41,1000403,1000403,Impacts of the Value-Added Producer Grant Program on Business Outcomes,Main,,1/25/2024 9:09:31 AM
18226,41,1000404,1000404,The 2012-13 U.S. Drought Heightened Federal Disaster Assistance Payments for Livestock Producers,Main,,1/25/2024 9:09:31 AM
18227,41,1000405,1000405,The Effect of Conservation Payments on Farmer Adoption Varies  Across Conservation Practices,Main,,1/25/2024 9:09:31 AM
18228,41,1000406,1000406,Use of Nutrition Information and the Food Healthfulness Gap,Main,,1/25/2024 9:09:31 AM
18229,41,1000407,1000407,China's Foreign Agriculture Investments,Main,,1/25/2024 9:09:31 AM
18230,41,1000408,1000408,China’s Agricultural Investment Abroad Is Rising,Main,,1/25/2024 9:09:31 AM
18231,41,1000409,1000409,The Association Between Nutrition Information Use and the Healthfulness of Food Acquisitions,Main,,1/25/2024 9:09:31 AM
18232,41,1000041,1000041,ERS Data Products Show Food-At-Home Price Inflation From Producers to Consumers,Main,,1/25/2024 9:09:31 AM
18233,41,1000410,1000410,Trends in Food Recalls: 2004-13,Main,,1/25/2024 9:09:31 AM
18234,41,1000411,1000411,Consumer Demand for Fresh Fruit Drives Increases Across Sector,Main,,1/25/2024 9:09:31 AM
18235,41,1000412,1000412,Egg Price Impacts of the 2014-15 Highly Pathogenic Avian Influenza Outbreak,Main,,1/25/2024 9:09:31 AM
18236,41,1000413,1000413,"More Microloans Issued in Regions With Higher Concentrations of Small Farms and Beginning Farmers, Women, and Minorities",Main,,1/25/2024 9:09:31 AM
18237,41,1000414,1000414,Federal Risk Management Tools for Agricultural Producers: An Overview,Main,,1/25/2024 9:09:31 AM
18238,41,1000415,1000415,"Age Composition of USDA’s SNAP Caseload Shifts in Response to Economic Conditions, Legislation, and Demographic Trends",Main,,1/25/2024 9:09:31 AM
18239,41,1000416,1000416,Lower Conventional Corn Prices and Strong Demand for Organic Livestock Feed Spurred Increased U.S. Organic Corn Production in 2016,Main,,1/25/2024 9:09:31 AM
18240,41,1000417,1000417,Per Capita Red Meat and Poultry Disappearance: Insights Into Its Steady Growth,Main,,1/25/2024 9:09:31 AM
18241,41,1000418,1000418,Agricultural Research Investment and Policy Reform in High-Income Countries,Main,,1/25/2024 9:09:31 AM
18242,41,1000419,1000419,Agricultural Research in High-Income Countries Faces New Challenges as Public Funding Stalls,Main,,1/25/2024 9:09:31 AM
18243,41,1000042,1000042,COVID-19 Working Paper: Obesity Prevalence Among U.S. Adult Subpopulations During the First Year of the COVID-19 Pandemic,Main,,1/25/2024 9:09:31 AM
18244,41,1000420,1000420,USDA’s Value-Added Producer Grant Program and Its Effect on Business Survival and Growth,Main,,1/25/2024 9:09:31 AM
18245,41,1000421,1000421,Number of People Participating in USDA's Supplemental Nutrition Assistance Program Continues To Fall,Main,,1/25/2024 9:09:31 AM
18246,41,1000422,1000422,Economic Effects and Responses to Changes in Honey Bee Health,Main,,1/25/2024 9:09:31 AM
18247,41,1000423,1000423,Three Decades of Consolidation in U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
18248,41,1000424,1000424,Examining Consolidation in U.S. Agriculture,Main,,1/25/2024 9:09:31 AM
18249,41,1000425,1000425,Agricultural Productivity Growth in the United States: 1948-2015,Main,,1/25/2024 9:09:31 AM
18250,41,1000426,1000426,China Provides Opportunities for U.S. Exporters: Strong Dairy Demand and an Expanding Market for Agricultural Inputs Destined for a Growing Dairy Herd,Main,,1/25/2024 9:09:31 AM
18251,41,1000427,1000427,Distance to Grocery Stores and Vehicle Access Influence Food Spending by Low-Income Households at Convenience Stores,Main,,1/25/2024 9:09:31 AM
18252,41,1000428,1000428,"Older Operators Often Run Small Family Farms, Particularly Retirement and Low-Sales Farms",Main,,1/25/2024 9:09:31 AM
18253,41,1000429,1000429,Shopping at Farmers’ Markets and Roadside Stands Increases Fruit and Vegetable Demand,Main,,1/25/2024 9:09:31 AM
18254,41,1000043,1000043,New Visualization Tool Offers Interactive Ways To Explore Wheat Statistics,Main,,1/25/2024 9:09:31 AM
18255,41,1000430,1000430,China's Dairy Supply and Demand,Main,,1/25/2024 9:09:31 AM
18256,41,1000431,1000431,A Primer on Land Use in the United States,Main,,1/25/2024 9:09:31 AM
18257,41,1000432,1000432,ERS’s Updated Food Environment Atlas Shows an Increase in Fast Food Restaurants Between 2009 and 2014,Main,,1/25/2024 9:09:31 AM
18258,41,1000433,1000433,Global Ethanol Mandates Provide Opportunities for U.S. Ethanol Exports,Main,,1/25/2024 9:09:31 AM
18259,41,1000434,1000434,Households With at Least One Obese Child Differ in Several Ways From Those Without,Main,,1/25/2024 9:09:31 AM
18260,41,1000435,1000435,"The Evolving Distribution of Payments From Commodity, Conservation, and Federal Crop Insurance Programs",Main,,1/25/2024 9:09:31 AM
18261,41,1000436,1000436,Independent Grocery Stores in the Changing Landscape of the U.S. Food Retail Industry,Main,,1/25/2024 9:09:31 AM
18262,41,1000437,1000437,An Assessment of Product Turnover in the U.S. Food Industry and Effects on Nutrient Content,Main,,1/25/2024 9:09:31 AM
18263,41,1000438,1000438,Beyond Nutrition and Organic Labels—30 Years of Experience With Intervening in Food Labels,Main,,1/25/2024 9:09:31 AM
18264,41,1000439,1000439,Federal Nutrition and Organic Labels Paved the Way for Single-Trait Label Claims,Main,,1/25/2024 9:09:31 AM
18265,41,1000044,1000044,Concentration and Competition in U.S. Agribusiness,Main,,1/25/2024 9:09:31 AM
18266,41,1000440,1000440,"Farmland Values, Land Ownership, and Returns to Farmland, 2000-2016",Main,,1/25/2024 9:09:31 AM
18267,41,1000441,1000441,Nutritional Quality of Foods Acquired by Americans: Findings From USDA’s National Household Food Acquisition and Purchase Survey,Main,,1/25/2024 9:09:31 AM
18268,41,1000442,1000442,Changing Farmland Values Affect Renters and Landowners Differently,Main,,1/25/2024 9:09:31 AM
18269,41,1000443,1000443,"Supermarkets, Schools, and Social Gatherings: Where Supplemental Nutrition Assistance Program and Other U.S. Households Acquire Their Foods Correlates With Nutritional Quality",Main,,1/25/2024 9:09:31 AM
18270,41,1000444,1000444,Using a Policy Index To Capture Trends and Differences in State Administration of USDA's Supplemental Nutrition Assistance Program,Main,,1/25/2024 9:09:31 AM
18271,41,1000445,1000445,"Despite Slow Growth From 2005 to 2015, Independent Grocery Stores Remain Important for Rural Communities",Main,,1/25/2024 9:09:31 AM
18272,41,1000446,1000446,ERS’s Supplemental Nutrition Assistance Program Policy Index Captures State Differences in Program Administration,Main,,1/25/2024 9:09:31 AM
18273,41,1000447,1000447,Hurricane Irma Hits Florida’s Agricultural Sector,Main,,1/25/2024 9:09:31 AM
